                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                0.81522,                0.49888,                0.96646,                0.38575,                0.95457,                0.39707,                0.32584,                0.56572,                 1.6516,                0.66642,              0.0085744,              0.0085744,              0.0085744
                    146,                0.81185,                0.49128,                0.95933,                0.38572,                0.95457,                0.39614,                0.32517,                0.56547,                 1.6495,                0.66615,              0.0085645,              0.0085645,              0.0085645
                    147,                0.80892,                0.48816,                0.95755,                0.38571,                0.95457,                0.39591,                0.32535,                0.56478,                 1.6502,                0.66568,              0.0085546,              0.0085546,              0.0085546
                    148,                0.80549,                0.49384,                0.96143,                0.38572,                0.95457,                0.39591,                0.32569,                0.56405,                 1.6483,                0.66542,              0.0085447,              0.0085447,              0.0085447
                    149,                0.80558,                0.48475,                0.95794,                0.38546,                0.95457,                0.39615,                0.32577,                 0.5636,                 1.6484,                0.66505,              0.0085348,              0.0085348,              0.0085348
                    150,                0.81401,                0.49332,                0.96229,                0.38557,                0.95457,                0.39647,                0.32644,                0.56355,                 1.6469,                0.66459,              0.0085249,              0.0085249,              0.0085249
                    151,                0.81438,                0.49068,                0.95804,                0.38547,                0.95457,                0.39576,                0.32611,                0.56334,                 1.6442,                0.66429,               0.008515,               0.008515,               0.008515
                    152,                0.80941,                0.49207,                0.95638,                0.38561,                0.95457,                0.39578,                  0.326,                0.56294,                 1.6441,                0.66403,              0.0085051,              0.0085051,              0.0085051
                    153,                0.80415,                0.48617,                0.95615,                0.38559,                0.95489,                0.39537,                0.32549,                0.56258,                 1.6428,                0.66374,              0.0084952,              0.0084952,              0.0084952
                    154,                0.80454,                   0.49,                 0.9642,                0.38549,                0.95451,                 0.3954,                0.32561,                0.56162,                 1.6422,                0.66338,              0.0084853,              0.0084853,              0.0084853
                    155,                0.80243,                0.48711,                0.95669,                 0.3855,                0.95456,                0.39542,                0.32566,                0.56157,                 1.6406,                0.66317,              0.0084754,              0.0084754,              0.0084754
                    156,                0.80446,                0.48922,                0.95926,                0.38546,                0.95459,                0.39535,                0.32599,                0.56119,                 1.6435,                0.66293,              0.0084655,              0.0084655,              0.0084655
                    157,                 0.8077,                0.49055,                0.95468,                 0.3855,                0.95459,                0.39525,                0.32601,                0.56101,                 1.6415,                0.66278,              0.0084556,              0.0084556,              0.0084556
                    158,                0.80801,                0.48712,                0.95639,                0.38513,                 0.9548,                0.39526,                0.32598,                0.56097,                 1.6433,                0.66259,              0.0084457,              0.0084457,              0.0084457
                    159,                0.79879,                0.48886,                0.95707,                0.38509,                0.95492,                0.39662,                0.32703,                0.56075,                 1.6418,                0.66257,              0.0084358,              0.0084358,              0.0084358
                    160,                0.79667,                0.48522,                0.95173,                0.38502,                0.95457,                0.39624,                0.32711,                0.56004,                 1.6413,                0.66235,              0.0084259,              0.0084259,              0.0084259
                    161,                0.79721,                0.47994,                0.95358,                0.38528,                0.95524,                0.39628,                0.32712,                0.55978,                 1.6406,                0.66227,               0.008416,               0.008416,               0.008416
                    162,                 0.7926,                0.47882,                0.94672,                0.38584,                0.95586,                0.39687,                0.32778,                0.55926,                 1.6396,                0.66186,              0.0084061,              0.0084061,              0.0084061
                    163,                0.80184,                0.48247,                0.94873,                0.38565,                0.95535,                0.39554,                0.32642,                0.55831,                 1.6415,                0.66145,              0.0083962,              0.0083962,              0.0083962
                    164,                0.79026,                 0.4766,                0.94973,                0.38619,                0.95584,                0.39608,                0.32665,                0.55833,                 1.6426,                0.66122,              0.0083863,              0.0083863,              0.0083863
                    165,                0.79379,                0.48019,                0.95368,                0.38628,                0.95622,                0.39624,                0.32726,                0.55793,                 1.6438,                0.66088,              0.0083764,              0.0083764,              0.0083764
                    166,                0.79771,                0.48322,                 0.9501,                0.38631,                0.95622,                0.39647,                0.32747,                0.55719,                 1.6433,                0.66057,              0.0083665,              0.0083665,              0.0083665
                    167,                0.78811,                 0.4751,                 0.9452,                 0.3861,                 0.9558,                0.39667,                 0.3274,                 0.5568,                 1.6422,                0.66009,              0.0083566,              0.0083566,              0.0083566
