                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    479,                0.55115,                0.31616,                0.82841,                0.99243,                0.95473,                 0.9724,                0.87604,                0.55823,                0.29289,                 0.7741,              0.0052678,              0.0052678,              0.0052678
                    480,                0.54592,                0.31042,                0.82881,                0.99227,                0.95454,                0.97238,                0.87585,                0.55785,                0.29234,                0.77408,              0.0052579,              0.0052579,              0.0052579
                    481,                0.54285,                  0.311,                0.82768,                0.99247,                0.95468,                0.97245,                0.87577,                0.55799,                0.29206,                0.77409,               0.005248,               0.005248,               0.005248
                    482,                0.54646,                0.31345,                0.82767,                0.99247,                0.95468,                0.97254,                0.87564,                0.55832,                0.29153,                0.77408,              0.0052381,              0.0052381,              0.0052381
                    483,                0.54323,                0.31138,                0.82688,                 0.9928,                0.95483,                0.97244,                0.87566,                0.55815,                0.29117,                0.77404,              0.0052282,              0.0052282,              0.0052282
                    484,                0.54603,                0.31135,                0.83074,                0.99282,                0.95482,                0.97246,                0.87586,                 0.5587,                0.29116,                0.77408,              0.0052183,              0.0052183,              0.0052183
                    485,                0.54379,                0.31072,                0.82721,                0.99264,                0.95483,                0.97242,                0.87592,                0.55888,                0.29106,                  0.774,              0.0052084,              0.0052084,              0.0052084
                    486,                0.54733,                  0.313,                0.82922,                0.99261,                 0.9548,                0.97234,                 0.8759,                0.55865,                0.29023,                0.77398,              0.0051985,              0.0051985,              0.0051985
                    487,                0.54369,                0.30769,                0.82667,                0.99261,                0.95481,                0.97234,                0.87548,                0.55875,                0.29026,                0.77396,              0.0051886,              0.0051886,              0.0051886
                    488,                0.54958,                0.31202,                0.82743,                0.99327,                0.95498,                0.97242,                0.87541,                0.55839,                0.28987,                0.77391,              0.0051787,              0.0051787,              0.0051787
                    489,                0.53819,                 0.3055,                0.82787,                0.99294,                0.95465,                0.97236,                0.87546,                0.55873,                0.28983,                0.77398,              0.0051688,              0.0051688,              0.0051688
                    490,                0.54684,                0.31316,                0.82905,                0.99296,                0.95465,                0.97237,                0.87559,                0.55911,                0.28935,                0.77392,              0.0051589,              0.0051589,              0.0051589
                    491,                0.54222,                0.31115,                0.82748,                0.99312,                0.95465,                0.97236,                 0.8759,                0.55888,                0.28895,                0.77387,               0.005149,               0.005149,               0.005149
                    492,                0.54437,                0.31214,                0.82983,                0.99313,                0.95466,                0.97231,                0.87563,                0.55924,                0.28848,                0.77387,              0.0051391,              0.0051391,              0.0051391
                    493,                0.54341,                0.30994,                0.82841,                 0.9931,                0.95466,                 0.9723,                0.87561,                0.55868,                0.28818,                0.77386,              0.0051292,              0.0051292,              0.0051292
                    494,                0.54088,                0.30989,                 0.8307,                0.99291,                0.95465,                0.97226,                0.87549,                0.55871,                  0.288,                 0.7738,              0.0051193,              0.0051193,              0.0051193
                    495,                0.53925,                0.30994,                0.82914,                 0.9931,                0.95465,                0.97228,                0.87536,                0.55903,                0.28774,                0.77384,              0.0051094,              0.0051094,              0.0051094
                    496,                0.54489,                0.31126,                0.82836,                0.99369,                0.95528,                0.97324,                0.87572,                0.55874,                0.28796,                0.77376,              0.0050995,              0.0050995,              0.0050995
                    497,                0.54343,                0.30894,                0.82769,                0.99349,                0.95493,                0.97305,                0.87588,                0.55875,                0.28752,                0.77373,              0.0050896,              0.0050896,              0.0050896
                    498,                0.54402,                0.31037,                0.82664,                0.99397,                0.95538,                0.97309,                0.87563,                0.55892,                0.28748,                0.77366,              0.0050797,              0.0050797,              0.0050797
                    499,                0.54662,                0.31911,                0.82909,                0.99411,                0.95556,                0.97319,                0.87582,                0.55883,                0.28707,                0.77362,              0.0050698,              0.0050698,              0.0050698
                    500,                0.53964,                0.31162,                0.82957,                0.99429,                0.95555,                0.97319,                0.87579,                 0.5585,                0.28682,                0.77351,              0.0050599,              0.0050599,              0.0050599
                    501,                0.53457,                0.30468,                0.82529,                0.99404,                0.95508,                0.97236,                0.87584,                0.55827,                0.28683,                0.77351,                0.00505,                0.00505,                0.00505
